name	vaccine_id	vaccine_proper_name	trade_name
Biothrax 0.5 ML Injectable Suspension	VO_0004814		
Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain	VO_0004815		
Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 UNT/ML	VO_0004816		
Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain 1000000 UNT/ML [Rotarix]	VO_0004817		
Rotarix, Rotavirus, live attenuated (RV1) G1P[8] Oral Vaccine	VO_0004818		
Rotarix Oral Liquid Product	VO_0004819		
Human-Bovine Reassortant Rotavirus Strain G4 Vaccine	VO_0004820		
Human-Bovine Reassortant Rotavirus Strain G4 Vaccine 1000000 UNT/ML	VO_0004821		
Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine	VO_0004822		
Human-Bovine Reassortant Rotavirus Strain G2 Vaccine	VO_0004823		
Human-Bovine Reassortant Rotavirus Strain G3 Vaccine	VO_0004824		
Human-Bovine Reassortant Rotavirus Strain G1 Vaccine	VO_0004825		
Human-Bovine Reassortant Rotavirus Strain G3 Vaccine 1100000 UNT/ML	VO_0004826		
Human-Bovine Reassortant Rotavirus Strain G1 Vaccine 1100000 UNT/ML	VO_0004827		
Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine 1150000 UNT/ML	VO_0004828		
Human-Bovine Reassortant Rotavirus Strain G2 Vaccine 1400000 UNT/ML	VO_0004829		
RotaTeq Oral Liquid Product	VO_0004830		
Human-Bovine Reassortant Rotavirus Strain G1 Vaccine 1100000 UNT/ML / Human-Bovine Reassortant Rotavirus Strain G2 Vaccine 1400000 UNT/ML / Human-Bovine Reassortant Rotavirus Strain G3 Vaccine 1100000 UNT/ML / Human-Bovine Reassortant Rotavirus Strain G4 Vaccine 1000000 UNT/ML / Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine 1150000 UNT/ML [RotaTeq]	VO_0004831		
RotaTeq, Rotavirus, live pentavalent (RV5) Oral Vaccine	VO_0004832		
Quadracel Injectable Product	VO_0004833		
Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Quadracel]	VO_0004834		
Quadracel vaccine 0.5 ML Injection	VO_0004835		
Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine	VO_0004836		
Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine	VO_0004837		
Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine	VO_0004838		
Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine	VO_0004839		
Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML	VO_0004840		
Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML	VO_0004841		
Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML	VO_0004842		
Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.02 MG/ML	VO_0004843		
Menveo Injectable Product	VO_0004844		
Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.02 MG/ML / Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML / Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML / Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML [Menveo]	VO_0004845		
MENVEO vaccine 0.5 ML Injection	VO_0004846		
Trumenba Injectable Product	VO_0004847		
Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen 0.12 MG/ML / Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen 0.12 MG/ML [Trumenba]	VO_0004848		
Trumenba vaccine Prefilled Syringe	VO_0004849		
Trumenba vaccine 0.5 ML Prefilled Syringe	VO_0004850		
Bexsero Injectable Product	VO_0004851		
meningococcal group B vaccine 0.1 MG/ML / Neisseria meningitidis serogroup B recombinant FHBP fusion protein antigen 0.1 MG/ML / Neisseria meningitidis serogroup B recombinant NHBA fusion protein antigen 0.1 MG/ML / Neisseria meningitidis serogroup B strain NZ98/254 outer membrane vesicle 0.05 MG/ML [Bexsero]	VO_0004852		
BEXSERO vaccine 0.5 ML Prefilled Syringe	VO_0004853		
smallpox vaccine live vaccinia virus	VO_0004854		
smallpox vaccine live vaccinia virus 500000000 UNT/ML	VO_0004855		
ACAM2000 Injectable Product	VO_0004856		
ACAM2000 smallpox (vaccinia) vaccine, live Injectable Solution	VO_0004857		
smallpox vaccine live vaccinia virus 500000000 UNT/ML [ACAM2000]	VO_0004858		
meningococcal group C polysaccharide	VO_0004859		
MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y	VO_0004860		
meningococcal group C polysaccharide 0.01 MG/ML	VO_0004861		
meningococcal group C polysaccharide 0.1 MG/ML	VO_0004862		
MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y 0.01 MG/ML	VO_0004863		
MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y 0.1 MG/ML	VO_0004864		
MenHibrix Injectable Product	VO_0004865		
Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.005 MG/ML / meningococcal group C polysaccharide 0.01 MG/ML / MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y 0.01 MG/ML [MenHibrix]	VO_0004866		
MENHIBRIX vaccine 0.5 ML Injection	VO_0004867		
Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.005 MG/ML	VO_0004868		
HUMAN ADENOVIRUS E SEROTYPE 4 STRAIN CL-68578	VO_0004869		
Menomune A/C/Y/W-135 Injectable Product	VO_0004870		
HUMAN ADENOVIRUS B SEROTYPE 7 STRAIN 55142	VO_0004871		
Adenovirus Type 4 Vaccine Live Oral Product	VO_0004872		
Adenovirus Type 4 Vaccine Live Pill	VO_0004873		
Adenovirus Type 4 Vaccine Live Delayed Release Oral Tablet	VO_0004874		
Adenovirus Type 4 Vaccine Live 32000 UNT Delayed Release Oral Tablet	VO_0004875		
Adenovirus Type 4 Vaccine Live 32000 UNT	VO_0004876		
Adenovirus Type 7 Vaccine Live Oral Product	VO_0004877		
Adenovirus Type 7 Vaccine Live Pill	VO_0004878		
Adenovirus Type 7 Vaccine Live Delayed Release Oral Tablet	VO_0004879		
Adenovirus Type 7 Vaccine Live 32000 UNT Delayed Release Oral Tablet	VO_0004880		
Adenovirus Type 7 Vaccine Live 32000 UNT	VO_0004881		
meningococcal group A polysaccharide 0.1 MG/ML / meningococcal group C polysaccharide 0.1 MG/ML / MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135 0.1 MG/ML / MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y 0.1 MG/ML [Menomune A/C/Y/W-135]	VO_0004882		
Menomune A/C/Y/W-135 Vaccine Injection	VO_0004883		
Menomune A/C/Y/W-135 Vaccine 0.5 ML Injection	VO_0004884		
Menomune A/C/Y/W-135 Vaccine Injectable Solution	VO_0004885		
MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135	VO_0004886		
MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135 0.1 MG/ML	VO_0004887		
meningococcal group A polysaccharide	VO_0004888		
meningococcal group A polysaccharide 0.1 MG/ML	VO_0004889		
gH1-Qbeta vaccine	VO_0004890		
CN54gp140 + GLA	VO_0004891		
Fluenz	VO_0004893		
quadrivalent seasonal inactivated influenza vaccine 2014	VO_0004894		
female biological sex datum	VO_0004895		
intersex biological sex datum	VO_0004896		
coronavirus vaccine	VO_0004897		
Influenza A virus A/Perth/16/2009 (H3N2) antigen	VO_0004898		
2012-2013 seasonal trivalent inactivated influenza vaccine (A/California/7/2009 (H1N1), A/Victoria/361/2011 (H3N2), and B/Wisconsin/1/2010)	VO_0004899		
MERS vaccine	VO_0004900		
influenza B virus B/Wisconsin/1/2010 antigen	VO_0004901		
influenza A virus A/Victoria/361/2011 (H3N2) antigen	VO_0004902		
Inactivated monovalent influenza A/H5N1 (3.75 mcg hemagglutinin [HA] A/Indonesia/05/2005) split-virus (SV) vaccine (Sanofi)	VO_0004903		
Influenza A virus (A/Indonesia/05/2005) antigen	VO_0004904		
MERS-CoV protein	VO_0004906		
MERS-CoV S protein	VO_0004907		
COVID-19 vaccine	VO_0004908		
PfSPZ Vaccine	VO_0004910		
PfSPZ-CVac	VO_0004911		
PfSPZ-GA1	VO_0004912		
virus-like particle vaccine role	VO_0004913		
virus-like particle vaccine	VO_0004914		
vaccine specific interferon-γ immune response	VO_0004915		
vaccine specific IL-2 immune response	VO_0004916		
vaccine specific interleukin-4 response	VO_0004917		
vaccine specific interleukin-10 response	VO_0004918		
vaccine specific Th1 immune response indicated by IgG2a  production	VO_0004919		
vaccine specific Th2 immune response indicated by IgG1  production	VO_0004920		
human age	VO_0004921		
child age	VO_0004922		
adolescence age	VO_0004923		
adult age	VO_0004924		
senior age	VO_0004925		
age range at vaccination	VO_0004926		
human age range at vaccination	VO_0004927		
human child age range at vaccination	VO_0004928		
human adult age range at vaccination	VO_0004929		
human senior age range at vaccination	VO_0004930		
human adolescence age range at vaccination	VO_0004931		
human age 1 to 2 months at vaccination	VO_0004933		
human age 4 months at vaccination	VO_0004934		
human age 11 to 12 years at vaccination	VO_0004935		
human age 4 to 6 years at vaccination	VO_0004936		
human age 7 to 11 months at vaccination	VO_0004937		
human age 12 to 23 months at vaccination	VO_0004938		
human age 2 to 3 years at vaccination	VO_0004939		
human age 6 months at vaccination	VO_0004940		
human age 7 to 10 years at vaccination	VO_0004941		
human age 19 to 26 years at vaccination	VO_0004942		
human age 27 to 59 years at vaccination	VO_0004943		
human age within one month at vaccination	VO_0004944		
Pfizer–BioNTech COVID-19 vaccine	VO_0004987		Comirnaty
SARS-CoV-2 protein	VO_0004988		
S protein of SARS-CoV-2	VO_0004989		
E protein of SARS-CoV-2	VO_0004990		
COVAXIN	VO_0004991		
CoVLP	VO_0004992		
Ad35.CS.01 malaria vaccine	VO_0004993		
SCB-2019	VO_0004994		
UB-612	VO_0004995		
AdCLD-CoV19	VO_0004996		
AKS-452	VO_0004999		
pCAGGSP7 DNA vaccine plasmid	VO_0005000		
pCAGGS/MCS DNA vaccine plasmid	VO_0005001		
pWRG DNA vaccine plasmid	VO_0005002		
pHW2000 DNA vaccine plasmid	VO_0005003		
pCMV/R DNA vaccine plasmid	VO_0005004		
VRC-9123 DNA vaccine plasmid	VO_0005005		
pPJV7563 DNA vaccine plasmid	VO_0005006		
p188 DNA vaccine plasmid	VO_0005007		
VR10551 DNA vaccine plasmid	VO_0005008		
VCL-1632 DNA vaccine plasmid	VO_0005009		
pSport-B-gal DNA vaccine plasmid	VO_0005010		
pSin-B-gal DNA vaccine plasmid	VO_0005011		
pLXSHD DNA vaccine plasmid	VO_0005012		
WRG/BEN DNA vaccine plasmid	VO_0005013		
pNGVL4a DNA vaccine plasmid	VO_0005014		
pNGVL3 DNA vaccine plasmid	VO_0005015		
SINCp B-gal DNA vaccine plasmid	VO_0005016		
Synchotrope TA2M DNA vaccine plasmid	VO_0005017		
pCMV/myc/ER DNA vaccine plasmid	VO_0005018		
pPA63-LAMP1 DNA vaccine plasmid	VO_0005019		
pSecTag2B DNA vaccine plasmid	VO_0005020		
pTPA-PA63-LAMP1 DNA vaccine plasmid	VO_0005021		
pTPA-PA63 DNA vaccine plasmid	VO_0005022		
VR2210 DNA vaccine plasmid	VO_0005023		
pCMV-TPA/ZS7 DNA vaccine plasmid	VO_0005024		
pABB-CRS2 DNA vaccine plasmid	VO_0005025		
pMASIA-tgD DNA vaccine plasmid	VO_0005026		
pCMVi-UB DNA vaccine plasmid	VO_0005027		
pCI30 DNA vaccine plasmid	VO_0005028		
pCP15/60 DNA vaccine plasmid	VO_0005029		
pUMVC3 DNA vaccine plasmid	VO_0005030		
pcDNA1 DNA vaccine plasmid	VO_0005031		
pCAT DNA vaccine plasmid	VO_0005032		
pGT36 DNA vaccine plasmid	VO_0005033		
VR1040 DNA vaccine plasmid	VO_0005034		
pcTPA DNA vaccine plasmid	VO_0005035		
pMV10.1 DNA vaccine plasmid	VO_0005036		
pET11d DNA vaccine plasmid	VO_0005037		
pUMVC4b DNA vaccine plasmid	VO_0005038		
pRC DNA vaccine plasmid	VO_0005039		
pAK-4 DNA vaccine plasmid	VO_0005040		
pCMVi(-H3)Ubs DNA vaccine plasmid	VO_0005041		
Auxo-GTU DNA vaccine plasmid	VO_0005042		
pCMN160 DNA vaccine plasmid	VO_0005043		
V1Jns DNA vaccine plasmid	VO_0005044		
pND-14 DNA vaccine plasmid	VO_0005045		
pSecTag2A DNA vaccine plasmid	VO_0005046		
pRc/CMV-HBs(S) DNA vaccine plasmid	VO_0005047		
pcDNA DNA vaccine plasmid	VO_0005048		
proVAX DNA vaccine plasmid	VO_0005049		
p1012 DNA vaccine plasmid	VO_0005050		
pUSE- DNA vaccine plasmid	VO_0005051		
APL023 DNA vaccine plasmid	VO_0005052		
pEGFP-N1 DNA vaccine plasmid	VO_0005053		
pCDL-SRa296 DNA vaccine plasmid	VO_0005054		
pUSK DNA vaccine plasmid	VO_0005055		
pUBIQ DNA vaccine plasmid	VO_0005056		
pcDNA3.1/Hygro(-) DNA vaccine plasmid	VO_0005057		
pCMV3ISS DNA vaccine plasmid	VO_0005058		
pWRG7079 DNA vaccine plasmid	VO_0005059		
pVR1020 DNA vaccine plasmid	VO_0005060		
nkCMVintpolyli DNA vaccine plasmid	VO_0005061		
pcDNA3.1/V5-His-TOPO DNA vaccine plasmid	VO_0005062		
pIRES1neo DNA vaccine plasmid	VO_0005063		
pRc/RSV DNA vaccine plasmid	VO_0005064		
pCI-TPA DNA vaccine plasmid	VO_0005065		
pCSIVgag DNA vaccine plasmid	VO_0005066		
pVacc4 DNA vaccine plasmid	VO_0005067		
pBC12B1 DNA vaccine plasmid	VO_0005068		
pGFP DNA vaccine plasmid	VO_0005069		
pCMV-beta DNA vaccine plasmid	VO_0005070		
pSW3891 DNA vaccine plasmid	VO_0005071		
pJW4304 DNA vaccine plasmid	VO_0005072		
pGT146-mIL-12 DNA vaccine plasmid	VO_0005073		
pDNAVACC DNA vaccine plasmid	VO_0005074		
VR1055 DNA vaccine plasmid	VO_0005075		
pRSC DNA vaccine plasmid	VO_0005076		
pcDNA3.1(Zeo)+ DNA vaccine plasmid	VO_0005077		
pVF DNA vaccine plasmid	VO_0005078		
AV-COVID-19	VO_0005079		
BECOV2	VO_0005081		
CIGB-66	VO_0005082		
CIGB-669	VO_0005083		
COVID-19 inactivated virus vaccine by Shenzhen Kangtai Biological Products	VO_0005084		
COVID-19 protein subunit vaccine by Sanofi and GSK	VO_0005085		
DelNS1-2019-nCoV-RBD-OPT1	VO_0005087		
EpiVacCorona	VO_0005088		
GLS-5310	VO_0005089		
IIBR-100	VO_0005090		
LV-SMENP-DC	VO_0005091		
Nanocovax	VO_0005092		
QazCovid-in	VO_0005093		
RBD-HBsAg VLP	VO_0005094		
Recombinant SARS-CoV-2 vaccine (Sf9 cell)	VO_0005095		
S-268019	VO_0005096		
Soberana	VO_0005097		
V591	VO_0005098		
VLA2001	VO_0005099		
SARS N protein DNA vaccine	VO_0005100		
SARS N + SARS M DNA vaccine	VO_0005101		
SARS M protein DNA vaccine	VO_0005102		
Salmonella-CTLA4-S SARS DNA vaccine	VO_0005103		
Recombinant SARS spike polypeptide vaccine	VO_0005104		
SARS CTLA4-S DNA vaccine	VO_0005105		
SARS tPA-S DNA vaccine	VO_0005106		
Salmonella-tPA-S SARS DNA vaccine	VO_0005107		
SARS MA-ExoN vaccine	VO_0005108		
SARS rMA15-ΔE vaccine	VO_0005109		
SARS ADS-MVA vaccine	VO_0005110		
MERS-CoV S vaccine adjuvanted with CpG and Alum	VO_0005111		
Inactivated whole MERS-CoV (IV) vaccine with CpG and Alum	VO_0005112		
SARS MVA/S vaccine	VO_0005113		
β-propiolactone-inactivated SARS-CoV vaccine	VO_0005114		
SARS Ad S/N vaccine	VO_0005115		
Ad5.MERS-S1 vaccine	VO_0005116		
Ad5.MERS-S vaccine	VO_0005117		
MERS England1 S1 protein subunit Vaccine	VO_0005118		
MERS England1 S DNA + England1 S protein subunit vaccine	VO_0005119		
MERS England1 S DNA Vaccine	VO_0005120		
MERS rRBD plus alum vaccine	VO_0005121		
MERS-CoV pcDNA3.1-S1 DNA vaccine	VO_0005122		
VSVΔG-MERS vaccine	VO_0005123		
MERS rNTD vaccine	VO_0005124		
inactivated whole (formalin and UV radiation) SARS-CoV vaccine	VO_0005125		
recombinant SARS DNA spike protein vaccine	VO_0005126		
Viral-like-particle  S-MHV SARS vaccine	VO_0005127		
UV-Inactivated SARS + TLR agonist vaccine	VO_0005128		
UV-Inactivated SARS vaccine	VO_0005129		
VRP-MERS-N vaccine	VO_0005130		
VRP-SARS-N vaccine	VO_0005131		
rVV-SARS vaccine	VO_0005132		
MVvac2-MERS-S(H) vaccine	VO_0005133		
MVvac2-MERS-N vaccine	VO_0005134		
ChAdOx1-MERS-S vaccine	VO_0005135		
Ad41.MERS vaccine	VO_0005136		
MVA-MERS vaccine	VO_0005137		
CRT-N SARS vaccine	VO_0005138		
rSARS-CoV-ΔE vaccine	VO_0005139		
MVvac2-MERS-solS vaccine	VO_0005140		
CoronaVac	VO_0005141		
RBD-CuMVTT	VO_0005142		
LNP-nCoVsaRNA	VO_0005143		
Ad5-nCoV	VO_0005144		
MERS GLS-5300 vaccine	VO_0005145		
VRC-SRSDNA015-00-VP vaccine	VO_0005146		
SARS NDV-BC/S vaccine	VO_0005147		
SARS NDV-VF/S vaccine	VO_0005148		
rDNA-expressed S SARS protein vaccine	VO_0005149		
rMV-S + rMV-N vaccine	VO_0005150		
SARS-CoV Baculovirus  S protein  Vaccine	VO_0005151		
MVA-MERS-S vaccine	VO_0005152		
AdCOVID	VO_0005153		
SARS-CoV pCI-N DNA vaccine	VO_0005154		
NVX-CoV2373	VO_0005155		
COVAC1	VO_0005156		
Moderna COVID-19 vaccine	VO_0005157		
Oxford–AstraZeneca COVID-19 vaccine	VO_0005158		Covishield
Ad26.COV2.S	VO_0005159		
COVID-19 inactivated virus vaccine by Wuhan Institute of Biological Products	VO_0005160		
ARCoV	VO_0005161		
ZyCoV-D	VO_0005162		
ARCT-021	VO_0005164		
AG0301-COVID19	VO_0005165		
BBIBP-CorV	VO_0005166		
COVID-19 inactivated virus vaccine by Chinese Academy of Medical Sciences	VO_0005167		
CVnCoV	VO_0005168		
GRAd-COV2	VO_0005169		
GX-19	VO_0005170		
KBP-COVID-19	VO_0005171		
INO-4800	VO_0005172		
AdimrSC-2f	VO_0005173		
bacTRL-Spike	VO_0005174		
ChulaCov19	VO_0005175		
COH04S1	VO_0005176		
gorilla adenovirus vector	VO_0005177		
adenovirus serotype 26 vaccine vector	VO_0005178		
lipid nanoparticle vector	VO_0005179		
nanoparticle vector	VO_0005180		
chimpanzee adenovirus Oxford1 vaccine vector	VO_0005181		
chimpanzee adenovirus Oxford2 vaccine vector	VO_0005182		
CORVax12	VO_0005183		
COVID-19 aAPC vaccine	VO_0005184		
COVID-19 RNA vaccine by Shulan Hospital	VO_0005185		
Covigenix VAX-001	VO_0005186		
COVI-VAC	VO_0005187		
ERUCOV-VAC	VO_0005188		
hAd5-COVID-19	VO_0005189		
IMP CoVac-1	VO_0005190		
MVA-SARS-2-S	VO_0005191		
MVC-COV1901	VO_0005192		
Recombinant spike protein with Advax™ adjuvant	VO_0005193		
TMV-083	VO_0005194		
V590	VO_0005195		
VXA-CoV2-1	VO_0005196		
authorized COVID-19 vaccine	VO_0005197		http://www.violinet.org/cov19vaxkb/authorizedcov19vax.php
COVID-19 mRNA vaccine	VO_0005198		
COVID-19 recombinant viral vector vaccine	VO_0005199		
COVID-19 recombinant adenoviral vector vaccine	VO_0005200		
killed inactivated COVID-19 vaccine	VO_0005201		
country	VO_0010632		
USA	VO_0010633		
Rubella virus vaccine	VO_0010637		
vaccine saftey regulation	VO_0010702		
review of vaccine license application	VO_0010704		
Actacel	VO_0010705		Actacel
Avaxim	VO_0010706		Avaxim
Avaxim - Pediatric	VO_0010707		Avaxim - Pediatric
BCG Vaccine (Freeze-Dried) (by Sanofi Pasteur)	VO_0010708		BCG Vaccine (Freeze-Dried)
DT Polio Adsorbed	VO_0010709		DT Polio Adsorbed
Dukoral	VO_0010710		Dukoral
Engerix-B	VO_0010711	Hepatitis B Vaccine (Recombinant)	ENGERIX-B
Eolarix	VO_0010712		Eolarix
Epaxal	VO_0010713		Epaxal
FSME - IMMUN	VO_0010714		FSME - IMMUN
Hiberix	VO_0010715	Haemophilus b Conjugate Vaccine (Tetanus Toxoid Conjugate)	HIBERIX
Imovax Polio	VO_0010716		Imovax Polio
Imovax Rabies (Canada)	VO_0010717		Imovax Rabies
Inactivated Poliomyelitis Vaccine - IPV	VO_0010718		Inactived Poliomyelitis Vaccine - IPV
Infanrix-hexa	VO_0010719		Infanrix-hexa
Infanrix/Hib	VO_0010720		Infanrix/Hib
Infanrix-IPV	VO_0010721		Infanrix-IPV
Infanrix -IPV/Hib	VO_0010722		Infanrix -IPV/Hib
Liquid Pedvax HIB	VO_0010723		Liquid Pedvax HIB
Meningitec	VO_0010724		Meningitec
Meningococcal Polysaccharide Vaccine, Groups A & C, Menomune A/C	VO_0010725		Meningococcal Polysaccharide Vaccine, Groups A & C, Menomune A/C
Menjugate	VO_0010726		Menjugate
Menomune A/C/Y/W-135	VO_0010727		Menomune A/C/Y/W-135
Mutacol	VO_0010728		Mutacol
Neisvac-C	VO_0010729		Neisvac-C
Pediacel	VO_0010730		Pediacel
Pneumo 23	VO_0010731		Pneumo 23
Pneumovax 23 (Canada)	VO_0010732		Pneumovax 23
Prevnar (Canada)	VO_0010733		Prevnar
Priorix	VO_0010734		Priorix
Priorix-Tetra	VO_0010735		Priorix-Tetra
Quadracel	VO_0010736		Quadracel
Recombivax HB	VO_0010737	Hepatitis B Vaccine (Recombinant)	RECOMBIVAX HB
Rotarix	VO_0010738	Rotavirus Vaccine, Live, Oral	Rotarix
Td Adsorbed	VO_0010739		Td Adsorbed
Tripacel	VO_0010742		Tripacel
Twinrix Junior	VO_0010743		Twinrix Junior
Typherix	VO_0010744		Typherix
Vaqta	VO_0010745	Hepatitis A Vaccine, Inactivated	Vaqta
Varilrix	VO_0010746		Varilrix
Varivax III	VO_0010747		Varivax III
ViVaxim	VO_0010748		ViVaxim
Vivotif (Canada)	VO_0010749		Vivotif
bacterium protein	VO_0010751		
G+ bacterium protein	VO_0010752		
G- bacterium protein	VO_0010753		
virus protein	VO_0010754		
parasite protein	VO_0010755		
fungus protein	VO_0010756		
Bacillus anthracis protein	VO_0010757		
Brucella protein	VO_0010758		
Yersinia pestis protein	VO_0010759		
Francisella tularensis protein	VO_0010760		
Ebola virus protein	VO_0010761		
Clostridium botulinum  protein	VO_0010762		
Lassa Fever Virus protein	VO_0010763		
Variola virus protein	VO_0010764		
Campylobacter jejuni protein	VO_0010765		
Escherichia coli protein	VO_0010766		
Human Immunodeficiency Virus protein	VO_0010767		
Hantavirus protein	VO_0010768		
Marburg Virus protein	VO_0010769		
Mycobacterium tuberculosis protein	VO_0010770		
Plasmodium spp. protein	VO_0010771		
Haemophilus influenzae protein	VO_0010772		
Coxiella burnetii protein	VO_0010773		
VEE Virus protein	VO_0010774		
Clostridium tetani protein	VO_0010775		
Salmonella spp. protein	VO_0010776		
Shigella protein	VO_0010777		
Neisseria meningitidis protein	VO_0010778		
Streptococcus pneumoniae protein	VO_0010779		
Hepatitis A virus protein	VO_0010780		
Hepatitis B virus protein	VO_0010781		
Influenza virus protein	VO_0010782		
Japanese encephalitis virus protein	VO_0010783		
Measles virus protein	VO_0010784		
Mumps virus protein	VO_0010785		
Human papillomavirus protein	VO_0010786		
Poliovirus protein	VO_0010787		
Rabies virus protein	VO_0010788		
Rotavirus protein	VO_0010789		
Rubella virus protein	VO_0010790		
Yellow fever virus protein	VO_0010791		
Varicella-zoster virus protein	VO_0010792		
Tick-borne Encephalitis Virus (TBEV) protein	VO_0010793		
Chlamydophila pneumoniae protein	VO_0010794		
Chlamydia muridarum protein	VO_0010795		
Yersinia pseudotuberculosis protein	VO_0010796		
Bovine Leukemia virus protein	VO_0010797		
Corynebacterium diphtheriae protein	VO_0010798		
Porcine circovirus 2 protein	VO_0010799		
Pseudorabies virus protein	VO_0010800		
Classical swine fever virus protein	VO_0010801		
Bovine herpesvirus 1 protein	VO_0010802		
West Nile virus protein	VO_0010803		
Marek's disease virus protein	VO_0010804		
Newcastle disease virus protein	VO_0010805		
Feline leukemia virus protein	VO_0010806		
Canine parvovirus protein	VO_0010807		
Canine coronavirus protein	VO_0010808		
Canine distemper virus protein	VO_0010809		
Infectious Hematopoietic Necrosis Virus protein	VO_0010810		
Lawsonia intracellularis protein	VO_0010811		
Porphyromonas gulae protein	VO_0010812		
Yersinia ruckeri protein	VO_0010813		
Aeromonas salmonicida protein	VO_0010814		
Vibrio anguillarum (Listonella anguillarum) protein	VO_0010815		
Streptococcus equi protein	VO_0010816		
Chlamydophila abortus protein	VO_0010817		
Mycoplasma synoviae protein	VO_0010818		
Mycoplasma gallisepticum protein	VO_0010819		
Bordetella avium protein	VO_0010820		
